"name","url","views"
"map","https://opendata.socrata.com/dataset/map/isvf-k3q5","42"
"Munka 1","https://opendata.socrata.com/Personal/Munka-1/jest-jguv","28"
"Animal","https://opendata.socrata.com/dataset/Animal/mppg-akjz","26"
"Nintendo Charater","https://opendata.socrata.com/Fun/Nintendo-Charater/ehdb-pi8d","26"
"senarai","https://opendata.socrata.com/Business/senarai/8cg8-efwc","48"
"MRM","https://opendata.socrata.com/Business/MRM/byju-5pcw","26"
"Ordinato","https://opendata.socrata.com/dataset/Ordinato/pcua-fhyf","27"
"Super14Sheet","https://opendata.socrata.com/dataset/Super14Sheet/9f59-8gyh","31"
"vwFilmes","https://opendata.socrata.com/Personal/vwFilmes/qnnr-pbnb","28"
"my friends","https://opendata.socrata.com/dataset/my-friends/c79c-87ir","26"
"sort by name","https://opendata.socrata.com/Fun/sort-by-name/kekm-mvsc","28"
"T2 - Q4","https://opendata.socrata.com/Education/T2-Q4/e77m-826z","31"
"Ochs/Hicks Home To-Do List","https://opendata.socrata.com/Personal/Ochs-Hicks-Home-To-Do-List/r5qk-g7ya","28"
"More Calendar","https://opendata.socrata.com/dataset/More-Calendar/b5qb-7cmn","19"
"Rodzaj wina","https://opendata.socrata.com/Personal/Rodzaj-wina/s4wi-uacg","28"
"testing","https://opendata.socrata.com/Business/testing/bmzx-67iv","26"
"Teste","https://opendata.socrata.com/Personal/Teste/k2wv-5zpv","26"
"tabela show motos","https://opendata.socrata.com/Business/tabela-show-motos/86yd-5fua","27"
"ReSkilling Contacts","https://opendata.socrata.com/dataset/ReSkilling-Contacts/jsfv-diki","26"
"Household Expenses","https://opendata.socrata.com/Personal/Household-Expenses/stj2-zanv","26"
"jc","https://opendata.socrata.com/dataset/jc/96dc-2yps","26"
"e","https://opendata.socrata.com/dataset/e/qzpq-h6t3","43"
"Dekolink 2008 Price List","https://opendata.socrata.com/dataset/Dekolink-2008-Price-List/un3w-m5d6","47"
"IHD","https://opendata.socrata.com/dataset/IHD/4e6z-cef5","42"
"Anew Recycling","https://opendata.socrata.com/dataset/Anew-Recycling/338x-fx52","41"
"Duffys Closet","https://opendata.socrata.com/dataset/Duffys-Closet/8z4z-a7wj","41"
"Contract Tracker","https://opendata.socrata.com/dataset/Contract-Tracker/d75v-64j7","41"
"my test","https://opendata.socrata.com/dataset/my-test/f9r4-556e","12"
"magyar","https://opendata.socrata.com/dataset/magyar/s9vz-n4ky","41"
"2","https://opendata.socrata.com/dataset/2/bg4s-gjks","31"
"Meine Schlagzeugnoten","https://opendata.socrata.com/dataset/Meine-Schlagzeugnoten/3v5m-4d2c","41"
"Customer Order 5467","https://opendata.socrata.com/Business/Customer-Order-5467/cn3m-g89a","42"
"test","https://opendata.socrata.com/Fun/test/5ims-pvdt","43"
"Super Smash Bros Brawl Tips (Wii)","https://opendata.socrata.com/dataset/Super-Smash-Bros-Brawl-Tips-Wii-/qwrg-4a8h","42"
"Artykuly","https://opendata.socrata.com/dataset/Artykuly/8jyq-uqbx","44"
"menus semanales","https://opendata.socrata.com/dataset/menus-semanales/whiu-n32m","41"
"Festivals in Europe (2008)","https://opendata.socrata.com/dataset/Festivals-in-Europe-2008-/3xbj-ficz","43"
"321123","https://opendata.socrata.com/dataset/321123/34nv-3jwv","41"
"Cinderella Strike List","https://opendata.socrata.com/dataset/Cinderella-Strike-List/kwyj-kgmf","31"
"Best Games","https://opendata.socrata.com/dataset/Best-Games/wqxa-fk9j","0"
"Worship Set","https://opendata.socrata.com/dataset/Worship-Set/g6n4-ewfz","41"
"Lea End Of Grade Summ","https://opendata.socrata.com/Education/Lea-End-Of-Grade-Summ/tem5-ava8","47"
"cene","https://opendata.socrata.com/Personal/cene/76yt-i8xd","16"
"farming keywords","https://opendata.socrata.com/Education/farming-keywords/wksa-fc54","41"
"aldeaestellernotas Widget","https://opendata.socrata.com/Education/aldeaestellernotas-Widget/kigv-jcnr","27"
"Workline adatbázis Widget","https://opendata.socrata.com/dataset/Workline-adatb-zis-Widget/ff62-kmwd","27"
"US1 Map","https://opendata.socrata.com/dataset/US1-Map/q3n3-dm8i","31"
"prueba","https://opendata.socrata.com/dataset/prueba/pisa-k3tb","26"
"Example:","https://opendata.socrata.com/Business/Example-/2wns-a5zg","26"
"WRAP","https://opendata.socrata.com/Education/WRAP/598n-5q94","26"
"Temp Socrata Data Set Test","https://opendata.socrata.com/dataset/Temp-Socrata-Data-Set-Test/bhs9-4c2c","60"
"test","https://opendata.socrata.com/Personal/test/qhsn-yxxn","42"
"Web Portfolio","https://opendata.socrata.com/dataset/Web-Portfolio/5yyt-geuu","42"
"1. Janeiro","https://opendata.socrata.com/Education/1-Janeiro/wuj4-svg2","41"
"Valued Customer","https://opendata.socrata.com/Business/Valued-Customer/ub59-whz3","46"
"SMHS Period 2 by Room Alpha","https://opendata.socrata.com/dataset/SMHS-Period-2-by-Room-Alpha/2k67-2gfe","52"
"Andre/Linida","https://opendata.socrata.com/Business/Andre-Linida/d8bc-4fin","42"
"Grd 12 by RSB sem 1 spaced","https://opendata.socrata.com/dataset/Grd-12-by-RSB-sem-1-spaced/5rte-77n3","47"
"Books to Read","https://opendata.socrata.com/Fun/Books-to-Read/mgqx-97ei","43"
"Servizi Web 2.0","https://opendata.socrata.com/dataset/Servizi-Web-2-0/gzj4-agy6","44"
"Library","https://opendata.socrata.com/dataset/Library/53wx-dqju","43"
"shope rit carmel","https://opendata.socrata.com/dataset/shope-rit-carmel/33hs-t4fv","48"
"July 1, 2007 to June 30, 2008 New Paperbacks","https://opendata.socrata.com/dataset/July-1-2007-to-June-30-2008-New-Paperbacks/gpit-refb","45"
"BookList","https://opendata.socrata.com/dataset/BookList/czkb-e22s","41"
"Walking record","https://opendata.socrata.com/Personal/Walking-record/8di8-mdc8","42"
"Open","https://opendata.socrata.com/dataset/Open/jndp-hkuc","42"
"啊","https://opendata.socrata.com/dataset/-/mtnx-v5fn","41"
"DVD Collection","https://opendata.socrata.com/dataset/DVD-Collection/h97m-ku4t","42"
"939","https://opendata.socrata.com/dataset/939/rasg-7ycm","41"
"Cincinnati Office DO Signup","https://opendata.socrata.com/dataset/Cincinnati-Office-DO-Signup/gnhq-bbeb","41"
"TravelTips","https://opendata.socrata.com/dataset/TravelTips/p7w5-s2tz","41"
"JKH","https://opendata.socrata.com/Fun/JKH/pfdp-fmup","26"
"Oak","https://opendata.socrata.com/Fun/Oak/vqp4-3uqc","28"
"Rubrica","https://opendata.socrata.com/Personal/Rubrica/6jrc-zbqr","26"
"Book Name","https://opendata.socrata.com/dataset/Book-Name/gdny-7yew","26"
"ToDo","https://opendata.socrata.com/dataset/ToDo/59j4-j6tg","26"
"NSW Schools Widget","https://opendata.socrata.com/Education/NSW-Schools-Widget/bxrd-wtdi","26"
"test2","https://opendata.socrata.com/dataset/test2/g3gj-v56p","26"
"Equipment Checkout","https://opendata.socrata.com/dataset/Equipment-Checkout/c49y-uf7z","26"
"Tracker grid Widget","https://opendata.socrata.com/Business/Tracker-grid-Widget/5sca-7cje","29"
"Checked Contacts","https://opendata.socrata.com/dataset/Checked-Contacts/puch-ux26","26"
"Your Idea","https://opendata.socrata.com/Personal/Your-Idea/c8wd-szpn","16"
"Movies","https://opendata.socrata.com/Personal/Movies/xtgj-2kix","27"
"Peripherals","https://opendata.socrata.com/Education/Peripherals/ab3w-8kbw","27"
"MyExpenses","https://opendata.socrata.com/dataset/MyExpenses/5h9d-vxr6","27"
"Sharon job search to do","https://opendata.socrata.com/Personal/Sharon-job-search-to-do/fxgy-x7at","17"
"Proyectos","https://opendata.socrata.com/Business/Proyectos/fv64-gq37","26"
"mydatabase","https://opendata.socrata.com/dataset/mydatabase/gkfm-7iyq","26"
"Wycena zapasow","https://opendata.socrata.com/Personal/Wycena-zapasow/vnkf-uxqb","26"
"myblist","https://opendata.socrata.com/Education/myblist/6dxj-wnk5","26"
"gvgjhf","https://opendata.socrata.com/Fun/gvgjhf/naer-m7a4","26"
"AlphaPharm","https://opendata.socrata.com/Business/AlphaPharm/na5n-uk8p","41"
"Rec Sites in Hampshire, UK","https://opendata.socrata.com/Government/Rec-Sites-in-Hampshire-UK/a8rq-jb7m","13"
"Schools With Interactive Whiteboards","https://opendata.socrata.com/Education/Schools-With-Interactive-Whiteboards/cn2w-5gaw","41"
"2 sem","https://opendata.socrata.com/dataset/2-sem/rsi7-r7pt","42"
"Simpsons characters","https://opendata.socrata.com/Fun/Simpsons-characters/uy8y-w4v2","48"
"February 2011 Analytics","https://opendata.socrata.com/Government/February-2011-Analytics/fzyn-x8ym","55"
"Discovery To Do List- Stephen","https://opendata.socrata.com/Business/Discovery-To-Do-List-Stephen/d9wq-79u9","42"
"Maryland Vote On Civil Union Act By County Black Vote","https://opendata.socrata.com/dataset/Maryland-Vote-On-Civil-Union-Act-By-County-Black-V/n38s-ib6w","12"
"Web Projects","https://opendata.socrata.com/Business/Web-Projects/u9is-3zzb","31"
"Individual magazine circulation by year (in thousands of subcriptions)","https://opendata.socrata.com/Business/Individual-magazine-circulation-by-year-in-thousan/ijyc-m3mi","23"
"FerJanWebCars","https://opendata.socrata.com/Business/FerJanWebCars/tpm7-uf99","26"
"Art Widget","https://opendata.socrata.com/Personal/Art-Widget/fa87-4vkv","33"
"Project 1","https://opendata.socrata.com/Business/Project-1/m2pz-p9hy","26"
"Average Annual Compensation by Department","https://opendata.socrata.com/Government/Average-Annual-Compensation-by-Department/jqja-qcbw","29"
"data test 1","https://opendata.socrata.com/Education/data-test-1/7kkw-ektp","26"
"farming year 7","https://opendata.socrata.com/dataset/farming-year-7/4ya2-5va3","26"
"Prodotti","https://opendata.socrata.com/dataset/Prodotti/k6fm-6zcj","26"
"Compy386","https://opendata.socrata.com/Personal/Compy386/avdp-2xtc","27"
"世界の象徴","https://opendata.socrata.com/Fun/-/risr-fmq8","33"
"printers","https://opendata.socrata.com/Education/printers/scws-u4pd","26"
"2011 Job Creation Incentive: Only Tax individuals / business owners earning over $250k who have less than X ""employee credits""","https://opendata.socrata.com/Government/2011-Job-Creation-Incentive-Only-Tax-individuals-b/dumd-jdxn","42"
"Lea Eoc Comp Test Level","https://opendata.socrata.com/Education/Lea-Eoc-Comp-Test-Level/wfmn-fw3s","93"
"LA air, water","https://opendata.socrata.com/Government/LA-air-water/qr68-hprm","45"
"pndsuppliers","https://opendata.socrata.com/Business/pndsuppliers/pgi3-3n5g","41"
"Wine Cave","https://opendata.socrata.com/Personal/Wine-Cave/7e6v-fbdz","46"
"Wages","https://opendata.socrata.com/Federal-Government-Finances-and-Employment/Wages/e5nt-9s86","41"
"Esperanto wordlist","https://opendata.socrata.com/Education/Esperanto-wordlist/jjbh-j68g","44"
"Controle de Eventos","https://opendata.socrata.com/Business/Controle-de-Eventos/zayc-ass2","41"
"Projects","https://opendata.socrata.com/Personal/Projects/w4e8-28p7","48"
"Provinces2","https://opendata.socrata.com/Government/Provinces2/w5ne-pxze","13"
"Last 5 Rounds","https://opendata.socrata.com/Personal/Last-5-Rounds/acba-g7xf","43"
"Arts & Antiquités","https://opendata.socrata.com/Personal/Arts-Antiquit-s/mvsd-g2dn","46"
"free web sites applications","https://opendata.socrata.com/Business/free-web-sites-applications/6h85-zv3j","47"
"Vacation Planner for PIT","https://opendata.socrata.com/Business/Vacation-Planner-for-PIT/7dpb-ca9a","43"
"Long-Term To-Do","https://opendata.socrata.com/dataset/Long-Term-To-Do/6t5r-kusv","41"
"Cam Research","https://opendata.socrata.com/dataset/Cam-Research/dznr-6td5","42"
"test","https://opendata.socrata.com/Business/test/b6wc-jvk5","42"
"test","https://opendata.socrata.com/dataset/test/vvg3-y4bs","43"
"Radiation Monitoring Data Las Vegas 1978-2010 Line Chart","https://opendata.socrata.com/dataset/Radiation-Monitoring-Data-Las-Vegas-1978-2010-Line/n5wr-exp3","44"
"Customers","https://opendata.socrata.com/dataset/Customers/i39n-z7gz","42"
"City of Providence - Coded TRA","https://opendata.socrata.com/Government/City-of-Providence-Coded-TRA/f7m8-i5je","30"
"Reading list 2009","https://opendata.socrata.com/Fun/Reading-list-2009/5fqc-atha","44"
"2008-2010 Greenville County","https://opendata.socrata.com/Government/2008-2010-Greenville-County/qcih-kbfc","41"
"erasemelater","https://opendata.socrata.com/dataset/erasemelater/vptf-99id","40"
"Kids Chores","https://opendata.socrata.com/Personal/Kids-Chores/tjcd-zm6u","41"
"Heat Map","https://opendata.socrata.com/dataset/Heat-Map/tumg-3ydh","49"
"Video","https://opendata.socrata.com/Business/Video/sv57-bsia","43"
"Duran columns","https://opendata.socrata.com/Education/Duran-columns/hxbi-r235","42"
"Project To-Do's","https://opendata.socrata.com/dataset/Project-To-Do-s/cirr-h8t7","31"
"yvan","https://opendata.socrata.com/Business/yvan/mube-hhww","42"
"IT-enheden","https://opendata.socrata.com/Business/IT-enheden/r7hs-wkdd","45"
"test","https://opendata.socrata.com/Business/test/via6-k9xx","40"
"Leading scorers","https://opendata.socrata.com/Personal/Leading-scorers/h2uq-may4","51"
"Libros Literarios","https://opendata.socrata.com/dataset/Libros-Literarios/ehkj-gca3","40"
"stock investment","https://opendata.socrata.com/Business/stock-investment/6qxr-8am2","45"
"test3","https://opendata.socrata.com/Personal/test3/ppxh-t97h","42"
"Buckingham","https://opendata.socrata.com/dataset/Buckingham/5i55-u8p6","44"
"lens1","https://opendata.socrata.com/dataset/lens1/xgz3-i5d4","40"
"test","https://opendata.socrata.com/Business/test/jz9v-wey8","40"
"Short Term Store Sales","https://opendata.socrata.com/Business/Short-Term-Store-Sales/hiau-svsw","52"
"Books to read","https://opendata.socrata.com/Fun/Books-to-read/b3e9-48jn","31"
"Lead Follow Up2","https://opendata.socrata.com/dataset/Lead-Follow-Up2/a5fz-88k5","28"
"TESTE","https://opendata.socrata.com/Personal/TESTE/qeen-ejs8","26"
"Books","https://opendata.socrata.com/dataset/Books/6ji7-e8vq","26"
"Vintage woodwind mouthpieces Widget","https://opendata.socrata.com/Business/Vintage-woodwind-mouthpieces-Widget/dscd-yxww","30"
"テスト","https://opendata.socrata.com/dataset/-/sgyu-h2a6","28"
"shikha_target startups","https://opendata.socrata.com/Personal/shikha_target-startups/uhj3-g496","27"
"My M8ts","https://opendata.socrata.com/dataset/My-M8ts/ufym-8bkm","26"
"56456","https://opendata.socrata.com/dataset/56456/dakc-mz4s","26"
"Daily Task_List","https://opendata.socrata.com/Business/Daily-Task_List/9aua-mc23","27"
"Software Market","https://opendata.socrata.com/Personal/Software-Market/wfek-gcmi","26"
"Schools and ISPs Become Concerned About Free Limewire Pro","https://opendata.socrata.com/Business/Schools-and-ISPs-Become-Concerned-About-Free-Limew/p6e2-jbvj","28"
"Sheffield (as at 10:53 7/3/09)","https://opendata.socrata.com/Personal/Sheffield-as-at-10-53-7-3-09-/fva7-whqk","28"
"BD K R Balikpapan","https://opendata.socrata.com/dataset/BD-K-R-Balikpapan/uhx5-xnfs","27"
"cycling2","https://opendata.socrata.com/Fun/cycling2/rpfn-8uwz","26"
"Musicas tocadas nas rádios","https://opendata.socrata.com/Fun/Musicas-tocadas-nas-r-dios/kyg8-jruw","26"
"Romford Raiders","https://opendata.socrata.com/Personal/Romford-Raiders/caib-ydms","31"
"Filmy","https://opendata.socrata.com/Personal/Filmy/gigi-fvku","16"
"tucentro","https://opendata.socrata.com/Business/tucentro/gr79-q9xq","26"
"months of the year","https://opendata.socrata.com/Education/months-of-the-year/8dek-k4qr","26"
"FY2010 Annual Allocations","https://opendata.socrata.com/Education/FY2010-Annual-Allocations/3qbn-bdcc","40"
"International Travel Checklist","https://opendata.socrata.com/Personal/International-Travel-Checklist/6wc3-aqse","49"
"The World Food Price Index over the past five years","https://opendata.socrata.com/dataset/The-World-Food-Price-Index-over-the-past-five-year/qbmd-bhc8","23"
"Firehall Map","https://opendata.socrata.com/dataset/Firehall-Map/eu65-uwr6","42"
"lkdsfj","https://opendata.socrata.com/dataset/lkdsfj/q9cu-qhr7","40"
"Analytics","https://opendata.socrata.com/Business/Analytics/377y-b864","43"
"Natural constipation remedy - natural herbal pills - Vitolax","https://opendata.socrata.com/Personal/Natural-constipation-remedy-natural-herbal-pills-V/qxfc-vk8j","41"
"marathi bhasha saundarya","https://opendata.socrata.com/Education/marathi-bhasha-saundarya/4ggs-685u","42"
"tabort","https://opendata.socrata.com/dataset/tabort/dpnb-v3d6","40"
"Stora städer","https://opendata.socrata.com/dataset/Stora-st-der/fzic-dvju","40"
"FBLA  WORK HOURS.!!","https://opendata.socrata.com/Business/FBLA-WORK-HOURS-/ubdc-69g3","41"
"GG General Fund Balance - Year 2010","https://opendata.socrata.com/dataset/GG-General-Fund-Balance-Year-2010/p3kd-uqz6","11"
"Improper-payments-dataset-2004-2011","https://opendata.socrata.com/dataset/Improper-payments-dataset-2004-2011/4ju3-q6x6","24"
"West 5","https://opendata.socrata.com/Education/West-5/93jg-8egn","42"
"EDU 282","https://opendata.socrata.com/dataset/EDU-282/35jg-waq4","32"
"Possible Investments","https://opendata.socrata.com/Business/Possible-Investments/2arg-cm49","45"
"a","https://opendata.socrata.com/dataset/a/aw9r-3rak","40"
"ScoB","https://opendata.socrata.com/Business/ScoB/w6r5-79yp","40"
"Fantasy Football August 11 Squad Lists","https://opendata.socrata.com/Fun/Fantasy-Football-August-11-Squad-Lists/gcef-gssp","51"
"job search","https://opendata.socrata.com/Business/job-search/bqvk-3ykx","30"
"Scout list","https://opendata.socrata.com/Fun/Scout-list/e6r9-bz54","26"
"asdasdasd","https://opendata.socrata.com/dataset/asdasdasd/k9nk-8z4f","27"
"Sample blist","https://opendata.socrata.com/dataset/Sample-blist/9zwg-g2dw","26"
"Multi-Category Catalog","https://opendata.socrata.com/dataset/Multi-Category-Catalog/kdkn-v5z7","17"
"ryf","https://opendata.socrata.com/dataset/ryf/pxqb-jn2w","27"
"PROJECTS","https://opendata.socrata.com/dataset/PROJECTS/eyqb-67bh","28"
"News Release Blist","https://opendata.socrata.com/dataset/News-Release-Blist/n6bv-g59e","26"
"1038","https://opendata.socrata.com/dataset/1038/2t3u-ey86","27"
"marcos2010","https://opendata.socrata.com/Personal/marcos2010/8prn-hrcr","26"
"Sharons Company Career tracking","https://opendata.socrata.com/Business/Sharons-Company-Career-tracking/3ik5-fcjj","27"
"Mobile Bookmarks","https://opendata.socrata.com/Personal/Mobile-Bookmarks/dj38-yjy7","17"
"test22","https://opendata.socrata.com/Personal/test22/gjb7-bj2u","26"
"My Home Projects","https://opendata.socrata.com/dataset/My-Home-Projects/k4a3-7mep","26"
"World Market Cap","https://opendata.socrata.com/dataset/World-Market-Cap/egrh-chjr","30"
"database","https://opendata.socrata.com/dataset/database/br5m-3cjj","29"
"Tom Blist2","https://opendata.socrata.com/dataset/Tom-Blist2/a7e3-wkkm","26"
"FY2012 OJP Grant Award Data","https://opendata.socrata.com/Government/FY2012-OJP-Grant-Award-Data/hg5s-tvyt","73"
"Clients","https://opendata.socrata.com/dataset/Clients/bayb-c3dk","26"
"Category","https://opendata.socrata.com/Business/Category/zbpq-2b6f","29"
"ksLens","https://opendata.socrata.com/dataset/ksLens/wwzr-k7tz","26"
"Social Netorking Sites for Educators","https://opendata.socrata.com/Education/Social-Netorking-Sites-for-Educators/4xr6-dkey","41"
"Book- BPS","https://opendata.socrata.com/Education/Book-BPS/r3k4-s2fq","34"
"TO DO","https://opendata.socrata.com/Personal/TO-DO/dtjg-fz5c","44"
"WORK FILES TYPE 2","https://opendata.socrata.com/Business/WORK-FILES-TYPE-2/cwbf-udta","31"
"Potere d'acquisto","https://opendata.socrata.com/dataset/Potere-d-acquisto/nbam-77zc","10"
"Time Report","https://opendata.socrata.com/Business/Time-Report/7qb9-zv6s","42"
"Column Ordering Test","https://opendata.socrata.com/dataset/Column-Ordering-Test/ukmj-dq7c","40"
"a","https://opendata.socrata.com/Business/a/cjb6-zwnr","40"
"B.D. OfertaFormativa-lista","https://opendata.socrata.com/Education/B-D-OfertaFormativa-lista/rfqe-nmfr","49"
"cps","https://opendata.socrata.com/dataset/cps/vd7b-p272","40"
"Simple To Do","https://opendata.socrata.com/dataset/Simple-To-Do/fzpd-s989","10"
"dauer","https://opendata.socrata.com/Business/dauer/ppjr-zwfc","40"
"Goalkeepers","https://opendata.socrata.com/dataset/Goalkeepers/m6d8-vw8v","40"
"books at BPS","https://opendata.socrata.com/Education/books-at-BPS/qi9b-kib6","45"
"Favorite Stores","https://opendata.socrata.com/Fun/Favorite-Stores/cwn4-kdwk","47"
"St Patricks Broad Street Brat Fest","https://opendata.socrata.com/Business/St-Patricks-Broad-Street-Brat-Fest/tw78-4uxw","43"
"Association Fransaskoise de Zenon Park","https://opendata.socrata.com/Business/Association-Fransaskoise-de-Zenon-Park/izce-i7qi","42"
"Who has What","https://opendata.socrata.com/Business/Who-has-What/ejju-3b99","47"
"Expense Input Sheet","https://opendata.socrata.com/Business/Expense-Input-Sheet/64g2-fffs","30"
"Website List","https://opendata.socrata.com/Business/Website-List/2vtn-y7jg","42"
"BancoTeste","https://opendata.socrata.com/dataset/BancoTeste/q9gg-ivd9","26"
"Gastos Fuente Financiamiento II Trimestre 2012","https://opendata.socrata.com/Government/Gastos-Fuente-Financiamiento-II-Trimestre-2012/st4z-nxgs","17"
"months of the year","https://opendata.socrata.com/Education/months-of-the-year/dcnk-87h9","26"
"Farming  Project","https://opendata.socrata.com/dataset/Farming-Project/h8fb-j6bg","26"
"Customer","https://opendata.socrata.com/dataset/Customer/zf6n-6e8u","26"
"Nicole's Spreadsheet","https://opendata.socrata.com/dataset/Nicole-s-Spreadsheet/nrw6-bzvu","26"
"eastburn farm","https://opendata.socrata.com/Fun/eastburn-farm/b3af-3tvv","26"
"Farming-explore","https://opendata.socrata.com/dataset/Farming-explore/gpqw-vb8e","26"
"es","https://opendata.socrata.com/dataset/es/fpme-mv4n","26"
"Technician Recruit","https://opendata.socrata.com/Business/Technician-Recruit/fhuq-wwc3","26"
"retard","https://opendata.socrata.com/Business/retard/2f5a-9q6d","27"
"Contacts","https://opendata.socrata.com/dataset/Contacts/7crm-z4r8","27"
"test","https://opendata.socrata.com/Personal/test/tngq-99wq","28"
"things i need alex to help me with","https://opendata.socrata.com/dataset/things-i-need-alex-to-help-me-with/6zmv-jwsw","28"
"PROJECTS","https://opendata.socrata.com/dataset/PROJECTS/qvgy-e3d7","28"
"ip addresses","https://opendata.socrata.com/Fun/ip-addresses/kt5g-cpv5","31"
"D.C. Private University Tuition & Fees Over the Past Decade (2002-2012)","https://opendata.socrata.com/dataset/D-C-Private-University-Tuition-Fees-Over-the-Past-/r89t-qps8","30"
"test","https://opendata.socrata.com/Fun/test/j74g-jdm6","28"
"Months of the Year","https://opendata.socrata.com/Education/Months-of-the-Year/w5vb-4iue","27"
"Test","https://opendata.socrata.com/Business/Test/xf64-e3fa","26"
"AMMINISTRAZIONE APERTA","https://opendata.socrata.com/Government/AMMINISTRAZIONE-APERTA/9rtj-wh74","42"
"Inventory - components","https://opendata.socrata.com/Business/Inventory-components/h8v7-djnc","42"
"Grafico de proyectos en ejecución x distritos 2012","https://opendata.socrata.com/Government/Grafico-de-proyectos-en-ejecuci-n-x-distritos-2012/dfix-qaw9","46"
"sales","https://opendata.socrata.com/dataset/sales/fdvs-8dsw","42"
"Photos","https://opendata.socrata.com/dataset/Photos/mitm-5qp8","40"
"chart test","https://opendata.socrata.com/dataset/chart-test/btqj-37fs","43"
"Panther Location-Bing","https://opendata.socrata.com/Government/Panther-Location-Bing/8qud-sur9","43"
"Guam Fire Station - Google Maps","https://opendata.socrata.com/dataset/Guam-Fire-Station-Google-Maps/6b5n-rfse","48"
"c","https://opendata.socrata.com/dataset/c/qstz-9k4q","40"
"Household Spending","https://opendata.socrata.com/Government/Household-Spending/zda6-5cne","41"
"Cocomiel","https://opendata.socrata.com/Business/Cocomiel/pq68-rwg7","40"
"Delaware Farm Markets","https://opendata.socrata.com/dataset/Delaware-Farm-Markets/azmr-6qgh","22"
"Test1","https://opendata.socrata.com/Business/Test1/8htn-yujx","40"
"Buckingham","https://opendata.socrata.com/dataset/Buckingham/pca2-3d4j","44"
"TCSC 2","https://opendata.socrata.com/dataset/TCSC-2/t9n8-gpvh","43"
"Cal & Ariz pop 2008","https://opendata.socrata.com/Government/Cal-Ariz-pop-2008/4trx-p5ft","48"
"Log Lotes","https://opendata.socrata.com/Business/Log-Lotes/swej-wjca","36"
"list of chemicals we manufacture","https://opendata.socrata.com/Business/list-of-chemicals-we-manufacture/rgb2-nmpp","40"
"Books BPS","https://opendata.socrata.com/dataset/Books-BPS/m9jx-8z36","40"
"Entry Form","https://opendata.socrata.com/Business/Entry-Form/3s6t-p8c6","40"
"Situs Bagus","https://opendata.socrata.com/dataset/Situs-Bagus/5r35-5i9k","27"
"test","https://opendata.socrata.com/Personal/test/82ts-jz24","27"
"seed list","https://opendata.socrata.com/dataset/seed-list/f7hz-e56p","27"
"Get It Now","https://opendata.socrata.com/Fun/Get-It-Now/2afj-5xth","27"
"drink recipes","https://opendata.socrata.com/Fun/drink-recipes/cxcp-ncig","29"
"HIM 145 W09","https://opendata.socrata.com/dataset/HIM-145-W09/mct2-h9vt","28"
"report","https://opendata.socrata.com/Business/report/im3u-6z56","27"
"Trabajos relacionados con las revistas electronicas","https://opendata.socrata.com/dataset/Trabajos-relacionados-con-las-revistas-electronica/n3hh-scta","27"
"Chicken Recipes","https://opendata.socrata.com/Personal/Chicken-Recipes/w7ys-kahg","29"
"Uncommon Pet Taming","https://opendata.socrata.com/Personal/Uncommon-Pet-Taming/vxrj-t5re","28"
"Winter Break","https://opendata.socrata.com/Personal/Winter-Break/radk-smz5","27"
"Loricat's Movies","https://opendata.socrata.com/Personal/Loricat-s-Movies/nezp-4f4w","30"
"Teste","https://opendata.socrata.com/Personal/Teste/ecwx-ieb8","27"
"f","https://opendata.socrata.com/dataset/f/8v8j-wjnx","27"
"Assignments 3","https://opendata.socrata.com/Personal/Assignments-3/ac42-8jsu","27"
"Form","https://opendata.socrata.com/Business/Form/n62n-wdpy","32"
"TAS","https://opendata.socrata.com/Business/TAS/2yrz-y9ae","27"
"my booklist","https://opendata.socrata.com/Fun/my-booklist/ty9i-jm2d","28"
"Minor Storage","https://opendata.socrata.com/Business/Minor-Storage/9psk-smw4","28"
"Xmas shopping","https://opendata.socrata.com/Personal/Xmas-shopping/s7za-fm2m","28"
"2009 Earthquate Data - First Quarter","https://opendata.socrata.com/Education/2009-Earthquate-Data-First-Quarter/wgm6-62s4","30"
"Home carnivrous plants","https://opendata.socrata.com/Fun/Home-carnivrous-plants/mvpq-3g7i","28"
"sample","https://opendata.socrata.com/Business/sample/9cmt-3wph","26"
"Price Order","https://opendata.socrata.com/Fun/Price-Order/mrx7-29p8","28"
"Prospects","https://opendata.socrata.com/Business/Prospects/tn8q-i6px","29"
"Measure Crosswalk","https://opendata.socrata.com/dataset/Measure-Crosswalk/cyjy-58ts","35"
"ZASSnew","https://opendata.socrata.com/Business/ZASSnew/jh9p-it8m","27"
"IMM Cost Plus Material Master Tracking List","https://opendata.socrata.com/dataset/IMM-Cost-Plus-Material-Master-Tracking-List/h95s-fank","26"
"Project Planning","https://opendata.socrata.com/dataset/Project-Planning/r6nn-6v4e","27"
"Walidacja Agenieszka Wojt","https://opendata.socrata.com/dataset/Walidacja-Agenieszka-Wojt/u3iw-mz4h","17"
"Cabinet Members","https://opendata.socrata.com/dataset/Cabinet-Members/mf8f-iu2c","68"
"fghj","https://opendata.socrata.com/Personal/fghj/2tqb-bau4","42"
"Rick's DVD","https://opendata.socrata.com/Fun/Rick-s-DVD/vzze-pavb","40"
"5","https://opendata.socrata.com/dataset/5/h3bk-c463","41"
"albums","https://opendata.socrata.com/Fun/albums/hhf5-t8em","40"
